MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,PoolArea,SaleCondition,SalePrice
50,RM,7000,Corner,1Fam,7,1940,1950,Wd Sdng,0.0,720.0,495,1,3,1,0,720.0,0,Normal,180921.19589041095
50,RM,7288,Inside,1Fam,7,1925,2003,VinylSd,0.0,936.0,665,2,3,1,0,0.0,0,Normal,180921.19589041095
30,RM,3672,Inside,1Fam,7,1922,1950,Stucco,0.0,816.0,0,1,2,1,0,100.0,0,Normal,180921.19589041095
50,RM,11067,Corner,1Fam,4,1939,1950,MetalSd,0.0,0.0,0,1,1,1,0,256.0,0,Normal,180921.19589041095
190,C (all),8250,Inside,2fmCon,6,1895,2006,VinylSd,0.0,957.0,957,2,4,2,0,0.0,0,Normal,180921.19589041095
20,C (all),6565,Corner,1Fam,6,1957,1980,MetalSd,0.0,1073.0,0,1,3,1,0,720.0,0,Abnorml,180921.19589041095
30,C (all),6060,Inside,1Fam,9,1930,2007,MetalSd,0.0,837.0,0,1,2,1,0,216.0,0,Normal,180921.19589041095
120,RM,5568,Inside,TwnhsE,5,2006,2007,CemntBd,0.0,1573.0,0,2,2,1,1,495.0,0,Partial,180921.19589041095
85,RL,12150,CulDSac,1Fam,6,1979,1979,HdBoard,0.0,1001.0,0,2,2,1,1,486.0,0,Normal,180921.19589041095
20,RL,10000,Inside,1Fam,5,2002,2002,VinylSd,0.0,1441.0,0,2,3,1,1,650.0,0,Normal,180921.19589041095
20,RL,12864,CulDSac,1Fam,5,2002,2002,VinylSd,0.0,1409.0,0,1,1,1,1,576.0,0,Normal,180921.19589041095
20,RL,9928,CulDSac,1Fam,5,1991,1992,HdBoard,0.0,1454.0,0,2,3,1,1,506.0,0,Normal,180921.19589041095
80,RL,8750,Inside,1Fam,6,1975,1975,Plywood,530.0,852.0,0,1,3,0,0,360.0,0,Normal,180921.19589041095
85,RL,8410,Corner,1Fam,6,1974,1974,Plywood,0.0,970.0,0,1,2,1,1,528.0,0,Normal,180921.19589041095
120,RL,4054,Inside,TwnhsE,6,1987,1987,VinylSd,0.0,1501.0,0,2,2,1,2,512.0,0,Normal,180921.19589041095
20,RL,19958,Inside,1Fam,8,1958,1995,HdBoard,0.0,585.0,0,2,4,1,1,461.0,0,Normal,180921.19589041095
20,RL,8368,Inside,1Fam,5,2006,2007,VinylSd,0.0,1689.0,0,2,3,1,0,433.0,0,Partial,180921.19589041095
20,RL,8298,Inside,1Fam,5,2006,2007,VinylSd,0.0,1546.0,0,2,2,1,1,502.0,0,Partial,180921.19589041095
20,RL,10331,CulDSac,1Fam,7,1985,1985,Plywood,80.0,1265.0,0,2,3,1,0,528.0,0,Normal,180921.19589041095
20,RL,6718,Inside,1Fam,5,2001,2001,VinylSd,0.0,1267.0,0,2,2,1,0,471.0,0,Normal,180921.19589041095
20,RL,11305,Inside,1Fam,5,2002,2002,VinylSd,0.0,1922.0,0,2,2,1,1,692.0,0,Normal,180921.19589041095
20,RL,7777,Inside,1Fam,5,1996,1996,VinylSd,0.0,1491.0,0,2,3,1,1,571.0,0,Normal,180921.19589041095
60,RL,11800,Inside,1Fam,5,2003,2004,VinylSd,0.0,1122.0,1340,3,5,1,1,452.0,0,Normal,180921.19589041095
20,RL,12633,Inside,1Fam,5,2006,2007,MetalSd,0.0,1824.0,0,2,3,1,1,932.0,0,Partial,180921.19589041095
20,RL,43500,Inside,1Fam,5,1953,1953,MetalSd,0.0,0.0,0,1,2,1,0,1041.0,561,Normal,180921.19589041095
120,RM,6710,FR3,TwnhsE,5,1996,1997,VinylSd,904.0,920.0,0,0,0,1,0,460.0,0,Normal,180921.19589041095
160,RM,1504,Inside,Twnhs,4,1972,1972,CemntBd,0.0,546.0,546,1,3,1,0,253.0,0,Normal,180921.19589041095
180,RM,1533,Inside,Twnhs,5,1970,1970,CemntBd,0.0,530.0,462,1,2,1,0,297.0,0,Normal,180921.19589041095
160,RM,1495,Inside,TwnhsE,6,1970,1970,CemntBd,0.0,546.0,546,1,3,1,0,0.0,0,Normal,180921.19589041095
160,RM,1890,Inside,Twnhs,3,1976,1976,CemntBd,0.0,546.0,546,1,3,1,0,286.0,0,Normal,180921.19589041095
85,RL,9129,Inside,1Fam,5,1977,1977,Plywood,0.0,923.0,0,1,1,1,1,678.0,0,Normal,180921.19589041095
80,RL,15957,Corner,1Fam,6,1977,1977,HdBoard,0.0,1244.0,0,2,3,1,1,528.0,0,Normal,180921.19589041095
20,RL,33983,Inside,1Fam,6,1977,1994,Plywood,0.0,1160.0,0,1,3,1,2,672.0,0,Normal,180921.19589041095
60,RL,8286,Corner,1Fam,7,1977,1977,Plywood,0.0,716.0,716,1,3,1,1,531.0,0,Normal,180921.19589041095
85,RL,6723,Inside,1Fam,7,1971,1971,Wd Sdng,0.0,796.0,0,1,2,1,0,0.0,0,Normal,180921.19589041095
20,RL,27697,Inside,1Fam,3,1961,1961,Plywood,0.0,1396.0,0,1,3,1,0,444.0,0,Abnorml,180921.19589041095
20,RL,11000,Corner,1Fam,6,1976,2003,Plywood,0.0,1090.0,0,1,3,1,0,502.0,0,Normal,180921.19589041095
20,RL,11625,Inside,1Fam,7,1983,1983,HdBoard,0.0,816.0,0,1,2,1,0,264.0,0,Normal,180921.19589041095
20,RL,10447,Inside,1Fam,6,1984,1984,Plywood,0.0,864.0,0,1,3,1,0,288.0,0,Normal,180921.19589041095
20,RL,11027,Inside,1Fam,5,1954,1954,Wd Sdng,539.0,1178.0,0,2,2,1,0,452.0,0,Normal,180921.19589041095
20,RL,10533,Inside,1Fam,6,1956,1956,VinylSd,0.0,1008.0,0,1,2,1,2,313.0,0,Normal,180921.19589041095
20,RL,11765,Corner,1Fam,5,1957,1957,Wd Sdng,0.0,1617.0,0,1,3,1,1,963.0,0,Normal,180921.19589041095
20,RL,39384,CulDSac,1Fam,6,1957,1957,Wd Sdng,0.0,1705.0,0,1,1,1,2,550.0,0,Abnorml,180921.19589041095
20,RL,11727,Corner,1Fam,6,1969,1969,HdBoard,0.0,1851.0,0,2,3,1,1,506.0,0,Normal,180921.19589041095
60,RL,8238,Inside,1Fam,5,1997,1998,VinylSd,0.0,813.0,712,2,3,1,1,400.0,0,Normal,180921.19589041095
60,RL,13041,Inside,1Fam,5,1995,1995,HdBoard,0.0,781.0,890,2,3,1,1,423.0,0,Normal,180921.19589041095
60,RL,9783,Inside,1Fam,5,1996,1996,HdBoard,0.0,821.0,955,2,3,1,1,443.0,0,Normal,180921.19589041095
60,RL,13128,CulDSac,1Fam,5,2005,2005,VinylSd,0.0,1074.0,990,2,4,1,1,527.0,0,Normal,180921.19589041095
60,RL,13751,CulDSac,1Fam,5,2005,2006,VinylSd,0.0,1700.0,512,2,3,1,1,773.0,0,Partial,180921.19589041095
160,RL,13108,Inside,1Fam,5,1994,1994,CemntBd,0.0,2062.0,608,2,4,1,0,618.0,0,Normal,180921.19589041095
20,RL,8076,Inside,1Fam,6,1993,1994,HdBoard,0.0,1160.0,0,2,3,1,1,402.0,0,Normal,180921.19589041095
120,RL,3701,Inside,TwnhsE,5,1987,1987,HdBoard,0.0,1191.0,0,2,2,1,0,461.0,0,Normal,180921.19589041095
60,RL,16023,CulDSac,1Fam,5,2005,2006,VinylSd,0.0,1398.0,1384,3,3,1,1,670.0,0,Partial,180921.19589041095
60,RL,18062,CulDSac,1Fam,5,2006,2006,CemntBd,0.0,1528.0,1862,3,5,1,1,758.0,0,Partial,180921.19589041095
60,RL,12292,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1094.0,1371,2,4,1,1,675.0,0,Partial,180921.19589041095
60,RL,16052,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1850.0,848,2,4,1,1,736.0,0,Partial,180921.19589041095
60,RL,15922,Corner,1Fam,5,2005,2006,VinylSd,0.0,1390.0,1405,3,4,1,1,660.0,0,Partial,180921.19589041095
120,RL,8147,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,1714.0,0,2,2,1,1,517.0,0,Normal,180921.19589041095
20,RL,18261,Inside,1Fam,5,2005,2005,VinylSd,0.0,1910.0,0,2,3,1,2,722.0,0,Normal,180921.19589041095
85,RL,10464,FR3,1Fam,6,1980,1980,HdBoard,0.0,988.0,0,1,2,1,1,582.0,0,Normal,180921.19589041095
60,RL,10530,Inside,1Fam,5,1978,1978,Plywood,0.0,945.0,912,2,4,1,1,482.0,0,Normal,180921.19589041095
85,RL,9927,Inside,1Fam,5,1976,1976,VinylSd,0.0,1047.0,0,1,2,1,1,596.0,0,Normal,180921.19589041095
60,FV,9512,Inside,1Fam,5,2005,2006,VinylSd,0.0,960.0,1358,2,3,1,1,541.0,0,Partial,180921.19589041095
80,RL,10530,Inside,1Fam,6,1975,2000,Plywood,0.0,675.0,766,3,3,1,1,485.0,0,Normal,180921.19589041095
20,RL,10000,Inside,1Fam,6,1974,1974,HdBoard,0.0,1103.0,0,2,3,1,0,462.0,0,Normal,180921.19589041095
20,RL,7200,Inside,1Fam,4,1971,1971,HdBoard,620.0,864.0,0,1,3,1,0,576.0,0,Normal,180921.19589041095
120,RH,8773,FR2,TwnhsE,5,2002,2002,MetalSd,0.0,1487.0,0,2,2,1,0,543.0,0,Normal,180921.19589041095
160,RM,2760,Inside,TwnhsE,5,1973,1973,HdBoard,0.0,525.0,567,1,3,1,0,440.0,0,Normal,180921.19589041095
160,RM,2160,Inside,TwnhsE,6,1973,1973,HdBoard,0.0,765.0,600,1,3,1,1,440.0,0,Normal,180921.19589041095
160,RM,1890,Inside,Twnhs,7,1972,1972,HdBoard,0.0,494.0,536,1,3,1,0,264.0,0,Normal,180921.19589041095
160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0.0,483.0,465,1,2,1,0,264.0,0,Normal,180921.19589041095
160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0.0,525.0,567,1,3,1,0,264.0,0,Normal,180921.19589041095
120,RL,4043,Inside,TwnhsE,5,1975,1975,Plywood,156.0,1069.0,0,2,2,1,1,440.0,0,Normal,180921.19589041095
20,RL,7514,Inside,1Fam,7,1967,1975,MetalSd,108.0,943.0,0,1,3,1,1,300.0,0,Normal,180921.19589041095
120,RL,2280,FR2,Twnhs,7,1976,1976,Plywood,492.0,1055.0,0,2,2,1,0,319.0,0,Normal,180921.19589041095
160,RL,2179,Inside,Twnhs,5,1976,1976,Plywood,0.0,855.0,601,2,3,1,1,460.0,0,Normal,180921.19589041095
60,RL,16387,Inside,1Fam,5,2006,2006,VinylSd,0.0,1738.0,851,2,4,1,1,831.0,0,Partial,180921.19589041095
20,RL,16163,Corner,1Fam,5,2004,2004,VinylSd,0.0,1618.0,0,2,2,1,1,880.0,0,Normal,180921.19589041095
20,RL,12228,Corner,1Fam,5,2006,2006,VinylSd,0.0,1721.0,0,2,4,1,0,874.0,0,Partial,180921.19589041095
20,RL,14780,Corner,1Fam,5,2005,2005,VinylSd,0.0,1868.0,0,2,2,1,1,1085.0,0,Normal,180921.19589041095
60,RL,13975,Corner,1Fam,5,2005,2006,VinylSd,0.0,1090.0,1089,2,4,1,1,670.0,0,Partial,180921.19589041095
60,RL,9942,Inside,1Fam,5,2005,2006,MetalSd,0.0,1606.0,466,2,3,1,1,521.0,0,Partial,180921.19589041095
60,RL,12867,Corner,1Fam,5,2005,2006,CemntBd,0.0,1209.0,1044,2,3,1,1,575.0,0,Partial,180921.19589041095
60,RL,10672,Inside,1Fam,5,2006,2006,VinylSd,0.0,1054.0,1335,2,4,1,1,672.0,0,Partial,180921.19589041095
60,RL,11643,Inside,1Fam,5,2005,2006,MetalSd,0.0,1524.0,814,2,4,1,1,784.0,0,Partial,180921.19589041095
20,RL,13758,Inside,1Fam,5,2005,2006,VinylSd,0.0,1792.0,0,2,2,1,1,925.0,0,Partial,180921.19589041095
20,RL,14828,Corner,1Fam,5,2004,2005,MetalSd,0.0,1780.0,0,2,2,1,1,816.0,0,Normal,180921.19589041095
60,RL,13215,Corner,1Fam,5,2004,2004,VinylSd,0.0,1420.0,488,2,3,1,1,746.0,0,Normal,180921.19589041095
120,RL,5911,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,1560.0,0,2,2,1,1,556.0,0,Normal,180921.19589041095
20,RL,7740,Inside,TwnhsE,5,2006,2006,MetalSd,0.0,1686.0,0,2,1,1,1,899.0,0,Partial,180921.19589041095
120,RL,6373,Inside,TwnhsE,5,2006,2006,MetalSd,0.0,1666.0,0,2,2,1,1,575.0,0,Partial,180921.19589041095
60,RL,10237,Inside,1Fam,5,2005,2006,VinylSd,0.0,728.0,728,2,3,1,1,390.0,0,Partial,180921.19589041095
60,RL,10237,Inside,1Fam,5,2006,2006,VinylSd,0.0,738.0,754,2,3,1,0,440.0,0,Partial,180921.19589041095
20,RL,11660,Inside,1Fam,5,2006,2006,VinylSd,0.0,1326.0,0,2,3,1,0,427.0,0,Partial,180921.19589041095
60,RL,11631,Corner,1Fam,5,2004,2005,VinylSd,0.0,1052.0,1321,2,4,1,1,632.0,0,Partial,180921.19589041095
60,RL,9073,Inside,1Fam,5,2006,2006,VinylSd,0.0,738.0,754,2,3,1,0,440.0,0,Partial,180921.19589041095
120,RL,3087,Inside,TwnhsE,5,2006,2006,VinylSd,0.0,1220.0,0,2,2,1,1,437.0,0,Partial,180921.19589041095
120,RL,2938,Inside,TwnhsE,5,2002,2002,VinylSd,0.0,1368.0,0,2,2,1,1,398.0,0,Normal,180921.19589041095
120,RM,3072,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,1365.0,0,2,2,1,1,388.0,0,Normal,180921.19589041095
120,RL,3010,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1142.0,0,2,2,1,0,440.0,0,Partial,180921.19589041095
60,RL,9171,Inside,1Fam,5,2004,2005,VinylSd,0.0,848.0,750,2,3,1,1,433.0,0,Normal,180921.19589041095
60,RL,8658,Inside,1Fam,5,2000,2000,VinylSd,0.0,982.0,881,2,3,1,1,431.0,0,Normal,180921.19589041095
60,RL,12104,FR3,1Fam,5,2006,2006,VinylSd,0.0,1035.0,1240,3,4,1,0,617.0,0,Partial,180921.19589041095
60,RL,9660,Inside,1Fam,5,1998,1998,VinylSd,0.0,1044.0,897,2,3,1,1,885.0,0,Normal,180921.19589041095
60,RL,9545,Corner,1Fam,5,2000,2000,VinylSd,0.0,1160.0,1029,2,3,1,1,768.0,0,Normal,180921.19589041095
60,RL,9233,Inside,1Fam,5,2000,2000,VinylSd,0.0,1540.0,1315,2,4,1,1,774.0,0,Normal,180921.19589041095
60,RL,10019,Inside,1Fam,5,1995,1995,VinylSd,0.0,1342.0,1368,2,4,1,1,725.0,0,Normal,180921.19589041095
60,RL,17242,Inside,1Fam,5,1993,1994,MetalSd,1393.0,1733.0,1567,3,4,1,1,959.0,0,Normal,180921.19589041095
60,RL,10236,Inside,1Fam,5,1994,1995,VinylSd,168.0,1290.0,1189,2,4,1,1,803.0,0,Normal,180921.19589041095
60,RL,12585,Inside,1Fam,5,1993,1993,HdBoard,1039.0,1286.0,1234,2,3,1,1,704.0,0,Normal,180921.19589041095
60,RL,12447,Inside,1Fam,5,2005,2006,CemntBd,0.0,1100.0,848,2,3,1,1,760.0,0,Partial,180921.19589041095
20,RL,15218,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1670.0,0,2,2,1,1,928.0,0,Partial,180921.19589041095
20,RL,10936,Corner,1Fam,5,2006,2006,VinylSd,0.0,1504.0,0,2,3,1,0,510.0,0,Partial,180921.19589041095
20,FV,8640,Inside,1Fam,5,2006,2006,VinylSd,0.0,1278.0,0,2,2,1,0,584.0,0,Partial,180921.19589041095
60,FV,13162,Corner,1Fam,5,2006,2006,VinylSd,0.0,2036.0,604,3,3,1,1,792.0,0,Partial,180921.19589041095
60,FV,8125,Inside,1Fam,5,2005,2005,VinylSd,0.0,858.0,858,2,3,1,0,615.0,0,Normal,180921.19589041095
20,RL,7733,Inside,1Fam,5,2005,2005,VinylSd,0.0,1142.0,0,1,3,1,0,0.0,0,Normal,180921.19589041095
20,RL,11024,Corner,1Fam,5,2005,2006,VinylSd,0.0,1400.0,0,2,3,1,0,612.0,0,Partial,180921.19589041095
20,RL,13072,Inside,1Fam,5,2005,2006,VinylSd,0.0,1131.0,0,1,3,1,0,0.0,0,Partial,180921.19589041095
60,RL,7800,Inside,1Fam,5,2005,2005,VinylSd,0.0,891.0,795,2,3,1,0,462.0,0,Normal,180921.19589041095
60,RL,7632,Inside,1Fam,5,2005,2005,VinylSd,0.0,784.0,754,2,3,1,0,449.0,0,Normal,180921.19589041095
60,RL,8304,Inside,1Fam,5,1997,1998,VinylSd,0.0,941.0,896,2,3,1,0,688.0,0,Normal,180921.19589041095
60,RL,9370,Inside,1Fam,5,1992,1993,HdBoard,0.0,836.0,887,2,3,1,0,462.0,0,Family,180921.19589041095
120,RL,7175,Inside,TwnhsE,5,1990,1991,Plywood,0.0,1398.0,0,2,2,1,0,542.0,0,Normal,180921.19589041095
120,RL,7175,Inside,TwnhsE,5,1991,1991,Plywood,0.0,1217.0,0,2,2,1,0,484.0,0,Normal,180921.19589041095
60,RL,9019,Inside,1Fam,5,1994,1994,VinylSd,0.0,636.0,684,2,3,1,0,472.0,0,Normal,180921.19589041095
20,RL,9100,Inside,1Fam,4,1962,1962,Wd Sdng,0.0,988.0,0,1,3,1,0,624.0,0,Normal,180921.19589041095
90,RM,8927,Inside,Duplex,6,1977,1977,VinylSd,0.0,0.0,368,2,4,2,0,528.0,0,Normal,180921.19589041095
20,RL,9240,Inside,1Fam,6,1962,2002,HdBoard,0.0,864.0,0,1,2,1,1,576.0,0,Normal,180921.19589041095
20,RL,9308,CulDSac,1Fam,5,1965,1965,HdBoard,0.0,984.0,0,1,3,1,0,310.0,0,Normal,180921.19589041095
20,RL,8450,Inside,1Fam,6,1968,1968,Plywood,270.0,882.0,0,1,3,1,0,294.0,0,Normal,180921.19589041095
20,RL,8638,Inside,1Fam,6,1963,1963,HdBoard,0.0,925.0,0,1,2,1,0,484.0,0,Normal,180921.19589041095
20,RL,13052,CulDSac,1Fam,6,1965,1965,HdBoard,0.0,1024.0,0,1,3,1,0,308.0,0,Normal,180921.19589041095
20,RL,8020,Inside,1Fam,6,1964,1964,HdBoard,0.0,912.0,0,1,3,1,0,0.0,0,Normal,180921.19589041095
20,RL,8789,Inside,1Fam,6,1967,1967,VinylSd,0.0,912.0,0,1,3,1,1,288.0,0,Normal,180921.19589041095
80,RL,14330,Corner,1Fam,4,1974,1974,WdShing,497.0,1748.0,495,2,3,1,4,550.0,800,Normal,180921.19589041095
60,RL,11025,Inside,1Fam,5,1992,1993,HdBoard,0.0,1334.0,1306,2,3,1,3,888.0,0,Normal,180921.19589041095
120,FV,3628,Inside,TwnhsE,5,2004,2004,MetalSd,0.0,1143.0,0,1,1,1,1,588.0,0,Normal,180921.19589041095
160,FV,2544,Inside,Twnhs,5,2005,2005,MetalSd,0.0,600.0,623,2,2,1,0,480.0,0,Normal,180921.19589041095
160,FV,2998,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,756.0,756,2,2,1,0,440.0,0,Normal,180921.19589041095
160,FV,4447,FR2,TwnhsE,5,2003,2003,VinylSd,0.0,530.0,550,2,2,1,0,496.0,0,Normal,180921.19589041095
60,FV,8314,Corner,1Fam,5,1997,1998,Wd Sdng,0.0,569.0,840,2,3,1,1,434.0,0,Normal,180921.19589041095
20,FV,7180,Inside,1Fam,5,2001,2002,CemntBd,0.0,1568.0,0,2,3,1,1,564.0,0,Normal,180921.19589041095
190,RL,13110,Corner,2fmCon,6,1972,1972,Plywood,0.0,1153.0,0,2,2,1,0,501.0,0,Normal,180921.19589041095
20,RL,10140,Inside,1Fam,6,1967,1967,HdBoard,68.0,1334.0,0,2,3,1,0,477.0,0,Normal,180921.19589041095
20,RL,9600,Corner,1Fam,5,1968,1968,MetalSd,0.0,1051.0,0,1,3,1,0,504.0,0,Normal,180921.19589041095
60,RL,8640,Inside,1Fam,5,1968,1968,HdBoard,483.0,900.0,886,1,4,1,0,530.0,0,Normal,180921.19589041095
20,RL,9360,Inside,1Fam,7,1968,2004,HdBoard,0.0,976.0,0,1,2,1,1,504.0,0,Abnorml,180921.19589041095
85,RL,8400,Inside,1Fam,6,1968,1968,HdBoard,0.0,833.0,0,1,3,1,0,326.0,0,Normal,180921.19589041095
20,RL,9759,Inside,1Fam,5,1966,1966,Plywood,0.0,1051.0,0,1,3,1,0,264.0,0,Normal,180921.19589041095
80,RL,9600,Inside,1Fam,7,1967,1967,MetalSd,402.0,1141.0,0,1,3,1,0,568.0,0,Normal,180921.19589041095
190,RL,8800,Inside,2fmCon,7,1965,2000,BrkFace,252.0,1187.0,0,2,3,1,2,299.0,0,Abnorml,180921.19589041095
20,RL,10368,CulDSac,1Fam,6,1964,1964,HdBoard,748.0,1008.0,0,1,3,1,1,430.0,0,Normal,180921.19589041095
60,RL,9350,Inside,1Fam,6,1964,1964,HdBoard,0.0,720.0,720,1,4,1,1,480.0,0,Normal,180921.19589041095
20,RL,10800,Inside,1Fam,7,1960,1960,Wd Sdng,0.0,1248.0,0,1,3,1,0,286.0,0,Normal,180921.19589041095
30,RL,8550,Inside,1Fam,8,1934,1950,MetalSd,0.0,816.0,0,1,2,1,1,240.0,0,Normal,180921.19589041095
20,RL,9724,Inside,1Fam,7,1947,1950,BrkFace,0.0,938.0,0,1,2,1,1,273.0,0,Normal,180921.19589041095
20,RL,9600,Inside,1Fam,6,1961,1990,WdShing,0.0,1251.0,0,1,3,1,1,441.0,0,Normal,180921.19589041095
20,RL,10858,Corner,1Fam,6,1952,1952,Wd Sdng,0.0,1444.0,0,1,2,1,1,240.0,0,Partial,180921.19589041095
20,RL,9600,Inside,1Fam,5,1951,1951,HdBoard,0.0,1056.0,0,1,3,1,0,280.0,0,Normal,180921.19589041095
60,RL,9462,Inside,1Fam,6,1949,1973,Wd Sdng,0.0,704.0,704,1,3,1,1,234.0,0,Normal,180921.19589041095
20,RL,9888,Inside,1Fam,6,1954,1975,MetalSd,0.0,936.0,0,1,2,1,0,240.0,0,Normal,180921.19589041095
90,RL,8917,Inside,Duplex,5,1967,1967,Plywood,0.0,1584.0,0,2,4,2,0,506.0,0,Normal,180921.19589041095
80,RL,12700,Inside,1Fam,5,1964,1964,HdBoard,0.0,1246.0,0,1,3,1,2,441.0,0,Normal,180921.19589041095
20,RL,9723,Corner,1Fam,7,1963,1963,MetalSd,0.0,1008.0,0,1,2,1,0,430.0,0,Normal,180921.19589041095
20,RL,8400,Corner,1Fam,5,1957,1957,BrkFace,0.0,1179.0,0,1,3,1,1,331.0,0,Normal,180921.19589041095
20,RL,9610,Corner,1Fam,6,1958,1958,Wd Sdng,0.0,1121.0,0,1,3,1,1,488.0,0,Normal,180921.19589041095
80,RL,10000,Corner,1Fam,6,1956,1956,Wd Sdng,281.0,1058.0,0,1,3,1,1,300.0,0,Normal,180921.19589041095
20,RL,10152,Inside,1Fam,6,1956,1994,Wd Sdng,0.0,1124.0,0,1,3,1,1,353.0,0,Normal,180921.19589041095
20,RL,8092,Inside,1Fam,8,1954,2000,Wd Sdng,0.0,1050.0,0,1,3,1,0,286.0,0,Abnorml,180921.19589041095
20,RL,12778,Inside,1Fam,6,1952,2003,MetalSd,0.0,1008.0,0,1,2,1,0,280.0,0,Normal,180921.19589041095
20,RL,10170,Corner,1Fam,6,1951,1951,Wd Sdng,0.0,216.0,0,1,2,1,1,400.0,0,Normal,180921.19589041095
80,RL,7700,Inside,1Fam,7,1956,1956,VinylSd,0.0,301.0,0,1,3,1,0,684.0,0,Normal,180921.19589041095
20,RL,11050,Inside,1Fam,5,1956,1956,Wd Sdng,0.0,1005.0,0,1,2,1,1,319.0,0,Normal,180921.19589041095
20,RL,13600,Inside,1Fam,6,1955,1955,HdBoard,912.0,1056.0,0,1,3,1,0,300.0,0,Normal,180921.19589041095
20,RL,15428,Inside,1Fam,6,1951,1991,MetalSd,0.0,884.0,0,1,2,1,0,270.0,0,Normal,180921.19589041095
30,RL,21299,Inside,1Fam,5,1941,1963,BrkFace,0.0,929.0,0,1,3,1,3,791.0,0,Abnorml,180921.19589041095
20,RL,13300,Inside,1Fam,5,1956,2001,Wd Sdng,0.0,1015.0,0,1,2,1,0,896.0,0,Normal,180921.19589041095
190,RL,22136,Inside,2fmCon,5,1925,1975,MetalSd,0.0,2171.0,1248,2,5,1,1,1008.0,0,Normal,180921.19589041095
50,RL,7500,Inside,1Fam,6,1947,1950,VinylSd,0.0,784.0,412,1,3,1,0,649.0,0,Normal,180921.19589041095
30,RL,10410,Inside,1Fam,8,1930,2001,VinylSd,0.0,713.0,0,1,2,1,0,371.0,0,Normal,180921.19589041095
30,RL,10914,Inside,1Fam,3,1929,1950,Wd Sdng,0.0,715.0,0,1,2,1,0,660.0,0,Normal,180921.19589041095
50,RL,7008,Corner,1Fam,8,1900,1998,MetalSd,0.0,448.0,272,1,1,1,0,280.0,0,Normal,180921.19589041095
70,RL,7200,Inside,1Fam,8,1915,1950,MetalSd,0.0,663.0,821,2,3,1,1,528.0,0,Normal,180921.19589041095
50,RL,10818,Inside,1Fam,4,1910,1950,VinylSd,0.0,1077.0,779,1,4,1,1,648.0,0,Abnorml,180921.19589041095
80,RL,10184,Inside,1Fam,5,1963,1963,HdBoard,0.0,1083.0,0,1,3,1,1,294.0,0,Normal,180921.19589041095
20,RL,9510,Inside,1Fam,5,1962,1985,HdBoard,0.0,1135.0,0,1,3,1,0,264.0,0,Normal,180921.19589041095
20,RL,10800,Inside,1Fam,6,1961,1992,HdBoard,0.0,1313.0,0,2,3,1,2,418.0,0,Normal,180921.19589041095
20,RL,11650,Corner,1Fam,5,1959,1959,Plywood,0.0,0.0,0,2,2,1,1,484.0,0,Normal,180921.19589041095
60,RL,18275,Inside,1Fam,8,1962,1998,Plywood,0.0,1438.0,548,3,3,1,2,441.0,0,Normal,180921.19589041095
50,RL,12144,Inside,1Fam,6,1950,1950,BrkComm,0.0,910.0,611,1,3,1,0,597.0,0,Normal,180921.19589041095
90,RL,8544,Corner,Duplex,4,1950,1950,BrkFace,0.0,0.0,0,2,2,2,0,400.0,0,Normal,180921.19589041095
90,RL,8512,Corner,Duplex,5,1960,1960,BrkFace,0.0,1556.0,0,2,4,2,0,0.0,0,Normal,180921.19589041095
20,RL,7000,Inside,1Fam,4,1961,1961,BrkFace,0.0,1150.0,0,1,3,1,0,288.0,0,Normal,180921.19589041095
20,RL,7400,Corner,1Fam,6,1962,1962,Wd Sdng,0.0,1045.0,0,1,3,1,0,528.0,0,Normal,180921.19589041095
20,RL,7000,Inside,1Fam,6,1962,1962,Wd Sdng,0.0,864.0,0,1,3,1,0,336.0,0,Normal,180921.19589041095
190,RL,7000,Inside,2fmCon,5,1962,1962,MetalSd,0.0,1025.0,0,1,3,1,0,0.0,0,Normal,180921.19589041095
70,RM,9856,Corner,1Fam,8,1900,2005,CemntBd,0.0,716.0,1007,2,5,1,0,624.0,0,Normal,180921.19589041095
50,RM,9600,Inside,1Fam,6,1948,1950,MetalSd,0.0,1212.0,442,1,3,1,0,240.0,0,Normal,180921.19589041095
50,RM,5520,Corner,1Fam,6,1920,1980,Wd Sdng,0.0,1147.0,510,1,4,1,1,162.0,0,Normal,180921.19589041095
50,RM,9600,Inside,1Fam,8,1900,2004,Wd Sdng,0.0,780.0,476,1,3,1,0,400.0,0,Normal,180921.19589041095
70,RM,6451,Inside,1Fam,7,1900,1970,AsbShng,0.0,712.0,580,1,4,1,0,576.0,0,Normal,180921.19589041095
