MSSubClass,MSZoning,LotArea,Utilities,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,PoolArea,SaleCondition,SalePrice
20,RL,9770,AllPub,Inside,1Fam,5,1957,1957,Wd Sdng,0.0,922.0,0,1,2,1,0,308.0,0,Normal,
20,RL,12198,AllPub,Inside,1Fam,6,1955,1975,VinylSd,0.0,1204.0,0,1,3,1,1,310.0,0,Normal,
20,RL,10050,AllPub,Inside,1Fam,5,1955,1955,MetalSd,0.0,1216.0,0,1,3,1,0,336.0,0,Normal,
20,RL,11556,AllPub,Inside,1Fam,9,1953,2006,VinylSd,0.0,864.0,0,1,3,1,0,336.0,0,Normal,
90,RL,8078,AllPub,Inside,Duplex,5,1958,1958,Wd Sdng,0.0,1560.0,0,2,4,2,0,484.0,0,Normal,
20,RL,10950,AllPub,Inside,1Fam,6,1952,1952,Wd Sdng,0.0,948.0,0,1,2,1,0,410.0,0,Normal,
20,RL,7942,AllPub,Inside,1Fam,7,1953,1953,Wd Sdng,955.0,1040.0,0,1,3,1,0,293.0,0,Normal,
20,RL,8540,AllPub,Corner,1Fam,8,1956,2003,VinylSd,691.0,925.0,0,1,3,1,0,252.0,0,Normal,
50,RL,7150,AllPub,Inside,1Fam,4,1955,1955,MetalSd,0.0,1190.0,500,1,4,1,0,352.0,0,Normal,
20,RL,8400,AllPub,Corner,1Fam,5,1955,1955,MetalSd,0.0,923.0,0,1,3,1,2,390.0,0,Normal,
20,RL,9532,AllPub,Inside,1Fam,6,1953,1953,VinylSd,354.0,1105.0,0,1,3,1,1,280.0,368,Normal,
20,RL,15783,AllPub,Inside,1Fam,5,1952,1952,Wd Sdng,0.0,924.0,0,1,2,1,0,420.0,0,Normal,
50,RL,14190,AllPub,Inside,1Fam,7,1890,2006,VinylSd,0.0,925.0,544,2,3,1,0,0.0,0,Normal,
50,RL,12099,AllPub,Inside,1Fam,6,1953,2004,MetalSd,0.0,1216.0,0,1,3,1,1,371.0,0,Normal,
70,RL,21281,AllPub,Inside,1Fam,4,1935,2007,Wd Sdng,0.0,666.0,1778,3,4,1,0,1200.0,0,Family,
50,RL,10284,AllPub,Corner,1Fam,7,1925,1993,MetalSd,66.0,1151.0,436,2,1,1,0,580.0,0,Abnorml,
70,RL,10800,AllPub,Inside,1Fam,9,1895,1999,Wd Sdng,0.0,736.0,783,1,3,1,0,0.0,0,Normal,
80,RL,10090,AllPub,Inside,1Fam,5,1963,1999,Plywood,483.0,725.0,616,2,4,1,2,276.0,0,Normal,
20,RL,8700,AllPub,Inside,1Fam,7,1961,1961,HdBoard,0.0,920.0,0,1,3,1,0,240.0,0,Abnorml,
20,RL,8300,AllPub,Inside,1Fam,6,1968,1968,Wd Sdng,0.0,952.0,0,1,3,1,0,288.0,0,Normal,
20,RL,7200,AllPub,Inside,1Fam,3,1950,1950,WdShing,0.0,864.0,0,1,3,1,1,357.0,0,Normal,
20,RL,7500,AllPub,Inside,1Fam,7,1959,2003,BrkFace,0.0,1040.0,0,1,3,1,0,286.0,0,Normal,
20,RL,7315,AllPub,Inside,1Fam,6,1958,1958,BrkFace,0.0,1170.0,0,1,3,1,1,338.0,0,Normal,
20,RL,7903,AllPub,Inside,1Fam,5,1960,1960,BrkFace,0.0,1242.0,0,1,3,1,0,324.0,0,Family,
20,RL,8000,AllPub,Inside,1Fam,5,1960,1960,BrkFace,154.0,1377.0,0,1,3,1,2,351.0,0,Normal,
20,RL,7000,AllPub,Corner,1Fam,6,1961,1961,BrkFace,0.0,0.0,0,1,3,1,0,300.0,0,Normal,
20,RL,6600,AllPub,Inside,1Fam,5,1962,1962,Wd Sdng,442.0,864.0,0,1,2,1,0,294.0,0,Normal,
85,RL,6760,AllPub,Inside,1Fam,5,1962,1962,HdBoard,0.0,896.0,0,1,3,1,1,288.0,0,Normal,
30,RM,6978,AllPub,Inside,1Fam,7,1926,1980,MetalSd,0.0,850.0,0,1,2,1,0,576.0,0,Normal,
50,RM,6000,AllPub,Inside,1Fam,6,1927,1950,MetalSd,0.0,845.0,430,1,3,1,0,576.0,0,Normal,
30,RM,4480,AllPub,Corner,1Fam,5,1922,1950,AsbShng,0.0,1022.0,0,1,2,1,1,184.0,0,Normal,
30,RM,3153,AllPub,Inside,1Fam,6,1920,1990,MetalSd,0.0,967.0,0,1,2,1,1,180.0,0,Normal,
30,RM,7200,AllPub,Inside,1Fam,8,1940,1950,VinylSd,0.0,808.0,0,1,2,1,2,379.0,0,Normal,
50,RM,9000,AllPub,Corner,1Fam,8,1900,2006,Stucco,0.0,680.0,494,1,2,1,1,576.0,0,Normal,
50,RM,5925,AllPub,Inside,1Fam,6,1900,1950,MetalSd,448.0,570.0,380,1,3,1,0,252.0,0,Normal,
70,RM,9639,AllPub,Inside,1Fam,8,1900,1950,MetalSd,0.0,1075.0,642,2,4,1,0,342.0,0,Normal,
70,RM,10337,AllPub,Inside,1Fam,9,1910,1999,VinylSd,0.0,725.0,863,2,3,1,0,816.0,0,Normal,
70,RM,9863,AllPub,Inside,1Fam,6,1927,1950,Wd Sdng,210.0,728.0,728,1,4,1,1,374.0,0,Abnorml,
70,RM,4571,AllPub,Inside,1Fam,7,1910,1950,MetalSd,0.0,616.0,616,1,3,1,0,480.0,0,Normal,
50,RM,8398,AllPub,Inside,1Fam,8,1910,1990,Wd Sdng,0.0,926.0,659,2,3,1,0,468.0,0,Normal,
70,RM,3600,AllPub,Inside,1Fam,7,1930,2005,VinylSd,0.0,687.0,671,1,3,1,1,336.0,0,Partial,
75,RM,13500,AllPub,Corner,1Fam,8,1879,1987,Wd Sdng,0.0,819.0,1142,2,3,1,1,576.0,0,Normal,
20,RM,8626,AllPub,Inside,1Fam,6,1956,1956,MetalSd,0.0,0.0,0,1,2,1,0,331.0,0,Normal,
80,RM,11800,AllPub,Inside,1Fam,7,1949,2002,Stucco,0.0,0.0,0,2,1,1,1,384.0,0,Normal,
40,RL,6854,AllPub,Inside,1Fam,7,1925,1994,MetalSd,227.0,756.0,144,1,1,1,1,308.0,0,Normal,
50,RM,8674,AllPub,Inside,1Fam,6,1950,1950,MetalSd,0.0,910.0,525,1,3,1,0,308.0,0,Normal,
50,RM,6125,AllPub,Inside,1Fam,7,1939,1998,MetalSd,0.0,728.0,546,2,3,1,0,224.0,0,Normal,
70,RM,6000,AllPub,Inside,1Fam,6,1939,1950,MetalSd,0.0,600.0,624,1,3,1,2,217.0,0,Normal,
45,RM,6120,AllPub,Inside,1Fam,7,1939,1950,AsbShng,0.0,884.0,0,1,2,1,0,240.0,0,Normal,
50,RM,6240,AllPub,Inside,1Fam,5,1938,1950,VinylSd,0.0,861.0,548,1,3,1,1,528.0,0,Normal,
50,RM,6240,AllPub,Inside,1Fam,8,1939,1952,Wd Sdng,0.0,672.0,423,1,4,1,0,280.0,0,Normal,
50,RM,6240,AllPub,Inside,1Fam,7,1930,1992,Wd Sdng,0.0,966.0,412,1,3,1,1,230.0,0,Normal,
50,RM,6120,AllPub,Inside,1Fam,6,1926,1950,Wd Sdng,0.0,756.0,378,1,2,1,0,379.0,0,Normal,
70,RM,7755,AllPub,Inside,1Fam,8,1918,1995,Wd Sdng,0.0,1100.0,1164,2,4,1,0,408.0,0,Normal,
50,RL,8850,AllPub,Inside,1Fam,7,1920,1950,Wd Sdng,0.0,768.0,624,1,3,1,0,576.0,0,Normal,
50,RL,8550,AllPub,Inside,1Fam,5,1926,1950,HdBoard,0.0,750.0,356,1,4,1,0,576.0,0,Family,
70,RM,5700,AllPub,Corner,1Fam,6,1929,1990,Wd Sdng,0.0,672.0,672,1,3,1,1,456.0,0,Normal,
45,RM,5680,AllPub,Inside,1Fam,4,1901,1950,AsbShng,0.0,592.0,240,2,3,1,0,240.0,0,AdjLand,
50,RM,5680,AllPub,Inside,1Fam,3,1901,1950,AsbShng,0.0,969.0,245,1,2,1,0,216.0,0,AdjLand,
80,RM,13200,AllPub,Corner,1Fam,6,1963,1963,HdBoard,0.0,741.0,797,3,5,1,1,658.0,0,Normal,
60,RM,9780,AllPub,Inside,1Fam,9,1950,2005,VinylSd,398.0,976.0,976,1,4,1,2,299.0,0,Normal,
50,RM,10320,AllPub,Inside,1Fam,5,1915,1950,MetalSd,0.0,1138.0,1042,1,3,1,1,720.0,0,Normal,
190,RM,4330,AllPub,Inside,2fmCon,6,1958,1958,MetalSd,127.0,808.0,477,2,3,1,0,436.0,0,Abnorml,
50,RM,10320,AllPub,Corner,1Fam,1,1910,1950,Wd Sdng,0.0,771.0,504,2,3,1,0,264.0,0,Abnorml,
70,RL,12888,AllPub,Inside,1Fam,8,1937,1980,Wd Sdng,0.0,1005.0,1005,1,3,1,2,498.0,0,Normal,
190,RL,4484,AllPub,Corner,2fmCon,6,1942,1979,Plywood,0.0,672.0,504,1,2,1,0,240.0,0,Normal,
190,RL,11235,AllPub,Inside,2fmCon,5,1963,1963,HdBoard,0.0,925.0,0,1,3,1,0,308.0,0,Normal,
85,RL,11235,AllPub,Inside,1Fam,5,1964,1980,HdBoard,0.0,1420.0,0,1,2,1,1,572.0,0,Normal,
20,RL,14299,AllPub,Inside,1Fam,3,1964,1964,HdBoard,144.0,1005.0,0,1,3,1,0,440.0,0,Normal,
80,RL,14149,AllPub,Inside,1Fam,8,1964,2001,HdBoard,722.0,980.0,0,2,3,1,1,528.0,0,Normal,
20,RL,11677,AllPub,Inside,1Fam,4,1966,1966,HdBoard,761.0,1040.0,0,1,3,1,0,264.0,0,Normal,
190,RL,8425,AllPub,FR3,2fmCon,6,1971,1990,HdBoard,0.0,768.0,0,1,2,1,0,576.0,0,Normal,
20,RL,8665,AllPub,Inside,1Fam,5,1968,1968,HdBoard,288.0,876.0,0,1,3,1,0,264.0,0,Normal,
20,RL,8398,AllPub,Inside,1Fam,5,1967,1967,MetalSd,529.0,943.0,0,1,2,1,0,528.0,0,Normal,
20,RL,8169,AllPub,Corner,1Fam,7,1966,1966,Plywood,435.0,912.0,0,1,3,1,0,315.0,0,Normal,
20,RL,14175,AllPub,Inside,1Fam,5,1956,1998,BrkFace,522.0,1240.0,0,1,3,1,1,323.0,0,Normal,
60,RL,16779,AllPub,Inside,1Fam,4,1920,1996,Wd Sdng,0.0,671.0,1087,3,4,1,1,638.0,0,Normal,
50,RL,6960,AllPub,Inside,1Fam,8,1940,1998,Wd Sdng,0.0,680.0,504,1,2,1,2,224.0,0,Normal,
20,RL,11375,AllPub,Inside,1Fam,5,1954,1995,VinylSd,0.0,967.0,0,1,3,1,1,494.0,0,Normal,
20,RL,13770,AllPub,Corner,1Fam,6,1958,1998,Plywood,873.0,1158.0,0,1,3,1,2,303.0,0,Normal,
20,RL,9000,AllPub,Inside,1Fam,7,1945,1950,Wd Sdng,0.0,0.0,0,1,3,1,0,460.0,0,Normal,
20,RL,11075,AllPub,Corner,1Fam,5,1984,1984,Wd Sdng,891.0,1190.0,0,2,3,1,1,552.0,0,Normal,
20,RL,17541,AllPub,Corner,1Fam,7,1948,2005,Wd Sdng,0.0,409.0,0,2,3,1,1,576.0,0,Normal,
20,RL,22692,AllPub,Inside,1Fam,5,1953,1953,MetalSd,0.0,1073.0,0,2,3,1,1,649.0,0,Normal,
20,RL,17808,AllPub,Inside,1Fam,5,1946,1950,Wd Sdng,0.0,484.0,0,1,2,1,0,336.0,0,Normal,
20,RL,12671,AllPub,Corner,1Fam,7,1954,1994,MetalSd,0.0,1288.0,0,3,4,1,2,527.0,0,Normal,
50,RL,10512,AllPub,Inside,1Fam,6,1954,1954,Wd Sdng,0.0,988.0,638,1,3,1,0,332.0,0,Normal,
20,RL,5400,AllPub,Inside,1Fam,5,1958,1958,MetalSd,0.0,864.0,0,1,3,1,0,399.0,0,Normal,
30,RL,11515,AllPub,CulDSac,1Fam,5,1958,1994,HdBoard,0.0,0.0,0,1,3,1,0,308.0,0,Normal,
120,RL,3869,AllPub,Inside,TwnhsE,6,1984,1984,Wd Sdng,755.0,1038.0,0,2,2,1,0,264.0,0,Normal,
20,RL,9280,AllPub,Inside,1Fam,6,1951,1951,Wd Sdng,0.0,1342.0,0,1,4,1,0,256.0,0,Normal,
50,RL,11100,AllPub,Inside,1Fam,6,1951,1994,Wd Sdng,0.0,1080.0,400,1,4,1,1,253.0,0,Normal,
50,RL,7550,AllPub,Inside,1Fam,5,1920,1950,MetalSd,0.0,951.0,376,2,4,1,0,280.0,0,Normal,
50,RL,23920,AllPub,Inside,1Fam,5,1984,1984,Wd Sdng,0.0,1105.0,717,2,4,1,1,515.0,444,Normal,
60,RL,9317,AllPub,Inside,1Fam,5,1994,2001,VinylSd,0.0,779.0,929,2,3,1,1,499.0,0,Normal,
20,RL,9178,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,1643.0,0,2,3,1,1,870.0,0,Partial,
20,RL,10481,AllPub,Inside,1Fam,5,2006,2007,CemntBd,0.0,2140.0,0,2,3,1,0,894.0,0,Partial,
20,RL,10235,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,1643.0,0,2,3,1,1,870.0,0,Partial,
20,RL,11750,AllPub,Inside,1Fam,5,2005,2006,VinylSd,0.0,1546.0,0,2,3,1,0,796.0,0,Normal,
20,RL,8760,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1489.0,0,2,3,1,1,674.0,0,Normal,
20,RL,7242,AllPub,Inside,1Fam,5,2005,2006,VinylSd,0.0,1270.0,0,2,2,1,0,524.0,0,Normal,
60,RL,9316,AllPub,Inside,1Fam,5,2005,2006,VinylSd,0.0,879.0,916,2,3,1,0,578.0,0,Normal,
60,RL,8883,AllPub,Inside,1Fam,5,1988,1988,HdBoard,321.0,929.0,927,2,3,1,1,619.0,0,Normal,
20,RL,20064,AllPub,Inside,1Fam,6,1976,1976,Wd Sdng,915.0,966.0,0,0,0,1,2,529.0,0,Normal,
20,RL,14217,AllPub,CulDSac,1Fam,5,1994,1994,VinylSd,0.0,1022.0,0,1,3,1,0,747.0,0,Normal,
60,RL,10021,AllPub,Inside,1Fam,6,1997,2006,VinylSd,0.0,635.0,662,2,3,1,0,497.0,0,Normal,
20,RL,8428,AllPub,Inside,1Fam,7,1994,1994,VinylSd,0.0,990.0,0,1,3,1,0,384.0,0,Normal,
20,RL,16561,AllPub,Inside,1Fam,5,1996,1996,VinylSd,0.0,1097.0,0,1,3,1,0,242.0,0,Normal,
60,RL,10820,AllPub,CulDSac,1Fam,5,1999,1999,VinylSd,0.0,988.0,885,2,3,1,1,597.0,0,Normal,
60,RL,12352,AllPub,CulDSac,1Fam,5,1998,1999,VinylSd,0.0,853.0,900,2,3,1,1,534.0,0,Normal,
60,RL,9543,AllPub,Inside,1Fam,5,2001,2001,VinylSd,0.0,845.0,845,2,3,1,0,517.0,0,Normal,
60,RL,8826,AllPub,Inside,1Fam,5,2000,2000,VinylSd,0.0,985.0,857,2,3,1,1,486.0,0,Normal,
20,RL,11800,AllPub,Inside,1Fam,5,1974,1974,HdBoard,0.0,864.0,0,1,3,1,0,440.0,0,Family,
80,RL,8660,AllPub,Inside,1Fam,5,1976,1976,VinylSd,0.0,1015.0,0,2,3,1,1,370.0,0,Normal,
80,RL,9720,AllPub,Inside,1Fam,7,1977,1977,Plywood,0.0,995.0,0,2,3,1,1,576.0,0,Normal,
20,RL,8982,AllPub,CulDSac,1Fam,5,1977,1977,CemntBd,0.0,1040.0,0,1,3,1,0,748.0,0,Normal,
20,RL,16300,AllPub,CulDSac,1Fam,4,1977,1977,HdBoard,417.0,876.0,0,1,3,1,0,308.0,0,Normal,
20,RL,9675,AllPub,Corner,1Fam,6,1975,1975,HdBoard,432.0,864.0,0,1,3,1,0,440.0,0,Normal,
20,RL,7200,AllPub,Inside,1Fam,5,1972,2000,VinylSd,0.0,864.0,0,1,3,1,0,576.0,0,Normal,
20,RL,7200,AllPub,Inside,1Fam,8,1972,2006,Plywood,0.0,385.0,0,1,3,1,0,728.0,0,Normal,
20,RL,11354,AllPub,Inside,1Fam,5,2000,2000,VinylSd,0.0,1673.0,0,2,3,1,1,583.0,0,Normal,
60,RL,8749,AllPub,Inside,1Fam,5,2003,2003,VinylSd,0.0,979.0,940,2,3,1,1,610.0,0,Normal,
60,RL,8158,AllPub,Inside,1Fam,5,2002,2002,VinylSd,0.0,860.0,869,2,3,1,0,542.0,0,Normal,
20,RL,11927,AllPub,Inside,1Fam,5,1994,1995,HdBoard,465.0,1556.0,0,2,3,1,1,484.0,0,Normal,
60,RL,12728,AllPub,Inside,1Fam,5,2001,2001,VinylSd,0.0,1531.0,908,2,4,1,1,560.0,0,Normal,
60,RL,15295,AllPub,Corner,1Fam,5,1996,2002,VinylSd,0.0,860.0,780,2,3,1,2,608.0,0,Normal,
20,RL,17227,AllPub,CulDSac,1Fam,5,1999,2000,VinylSd,0.0,1341.0,0,1,1,1,1,482.0,0,Normal,
60,RL,8145,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,738.0,738,2,3,1,0,552.0,0,Partial,
20,RL,8769,AllPub,FR2,1Fam,5,2005,2005,VinylSd,0.0,1169.0,0,2,2,1,0,578.0,0,Normal,
20,RL,8334,AllPub,Inside,1Fam,5,2006,2007,VinylSd,0.0,1330.0,0,2,3,1,1,437.0,0,Partial,
60,RL,8333,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,738.0,753,2,3,1,1,484.0,0,Normal,
60,RL,9045,AllPub,Inside,1Fam,5,2005,2005,VinylSd,0.0,768.0,768,2,3,1,0,400.0,0,Normal,
85,RL,9825,AllPub,Inside,1Fam,5,1967,1967,HdBoard,0.0,936.0,0,1,2,1,1,384.0,0,Abnorml,
20,RL,8308,AllPub,Inside,1Fam,6,1963,1963,VinylSd,841.0,1088.0,0,1,2,1,0,520.0,0,Normal,
50,RL,16287,AllPub,Inside,1Fam,6,1925,1950,VinylSd,105.0,901.0,450,1,3,1,1,576.0,0,Normal,
20,RL,8240,AllPub,Inside,1Fam,6,1960,1960,HdBoard,0.0,1179.0,0,1,2,1,0,622.0,0,Normal,
80,RL,6285,AllPub,Inside,1Fam,6,1976,1976,HdBoard,0.0,960.0,0,1,3,1,1,528.0,0,Normal,
90,RL,9555,AllPub,CulDSac,Duplex,6,1979,1979,Plywood,0.0,0.0,1133,2,5,2,0,579.0,0,Normal,
60,RL,7023,AllPub,Inside,1Fam,5,2005,2006,VinylSd,0.0,734.0,674,2,3,1,0,489.0,0,Normal,
20,RL,39290,AllPub,Inside,1Fam,5,2008,2009,CemntBd,0.0,5095.0,0,2,2,1,2,1154.0,0,Partial,
180,RM,3675,AllPub,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,547.0,0,1,2,1,0,525.0,0,Normal,
20,RL,6400,AllPub,Inside,1Fam,7,1959,2000,WdShing,831.0,960.0,0,1,2,1,0,392.0,0,Normal,
90,RL,6882,AllPub,Corner,Duplex,3,1955,1955,AsbShng,0.0,0.0,0,2,2,2,0,0.0,0,Normal,
90,RL,8741,AllPub,Inside,Duplex,6,1946,1950,Plywood,0.0,1195.0,0,2,4,2,0,0.0,0,Abnorml,
40,RL,10042,AllPub,Corner,1Fam,8,1920,1995,Wd Sdng,278.0,660.0,125,1,2,1,1,216.0,0,Normal,
20,RL,8172,AllPub,Inside,1Fam,5,1955,1955,MetalSd,0.0,768.0,0,1,2,1,1,355.0,0,Normal,
20,RL,8172,AllPub,Inside,1Fam,5,1955,1955,WdShing,0.0,864.0,0,1,3,1,0,528.0,0,Family,
90,RL,10890,AllPub,Inside,Duplex,6,1923,1950,Wd Sdng,0.0,1296.0,1296,2,6,2,0,0.0,0,AdjLand,
30,RL,7223,AllPub,Inside,1Fam,5,1926,1950,Stucco,0.0,1290.0,0,1,3,1,0,352.0,0,Normal,
50,RL,6821,AllPub,Inside,1Fam,7,1921,2005,Wd Sdng,0.0,651.0,539,2,2,1,1,240.0,0,Normal,
70,RL,4000,AllPub,Inside,1Fam,8,1930,1995,Wd Sdng,0.0,531.0,531,1,2,1,1,216.0,0,Normal,
70,RL,6720,AllPub,Inside,1Fam,7,1921,1950,VinylSd,0.0,585.0,585,1,3,1,1,228.0,0,Normal,
70,RL,7155,AllPub,Inside,1Fam,8,1926,1991,Wd Sdng,0.0,686.0,775,1,3,1,1,225.0,0,Normal,
70,RL,7230,AllPub,Inside,1Fam,7,1927,1992,VinylSd,0.0,851.0,851,2,4,1,1,264.0,0,Normal,
20,RL,13108,AllPub,Inside,1Fam,5,1951,1951,Wd Sdng,0.0,0.0,0,1,2,1,1,400.0,0,Normal,
50,RL,7810,AllPub,Inside,1Fam,6,1930,2003,AsbShng,0.0,930.0,525,2,4,1,1,231.0,0,Normal,
190,RL,6221,AllPub,Inside,2fmCon,5,1941,1950,VinylSd,0.0,728.0,595,2,3,1,0,528.0,0,Normal,
20,RL,25485,AllPub,CulDSac,1Fam,4,1960,1960,Wd Sdng,1020.0,1560.0,0,1,3,1,3,580.0,0,Normal,
20,RL,21579,AllPub,CulDSac,1Fam,6,1968,1968,HdBoard,0.0,1488.0,0,2,3,1,2,552.0,0,Normal,
160,RM,1782,AllPub,Inside,Twnhs,6,1980,1980,MetalSd,0.0,516.0,516,1,2,1,1,462.0,0,Normal,
20,RL,17871,AllPub,Inside,1Fam,5,1995,1996,VinylSd,0.0,1680.0,0,2,4,1,0,628.0,0,Normal,
120,RM,3907,AllPub,Inside,TwnhsE,5,1988,1988,HdBoard,0.0,1004.0,0,1,1,1,0,509.0,0,Normal,
20,RL,20693,AllPub,Corner,1Fam,5,1971,1971,Plywood,0.0,1696.0,0,2,3,1,2,625.0,0,Normal,
20,RL,18044,AllPub,CulDSac,1Fam,5,1986,1986,WdShing,0.0,279.0,0,2,2,1,1,691.0,228,Normal,
50,RM,7000,AllPub,Corner,1Fam,7,1940,1950,Wd Sdng,0.0,720.0,495,1,3,1,0,720.0,0,Normal,
50,RM,7288,AllPub,Inside,1Fam,7,1925,2003,VinylSd,0.0,936.0,665,2,3,1,0,0.0,0,Normal,
70,RM,9060,AllPub,Inside,1Fam,6,1923,1999,Wd Sdng,0.0,859.0,886,2,3,1,0,,0,Alloca,
30,RM,3672,AllPub,Inside,1Fam,7,1922,1950,Stucco,0.0,816.0,0,1,2,1,0,100.0,0,Normal,
50,RM,11067,AllPub,Corner,1Fam,4,1939,1950,MetalSd,0.0,0.0,0,1,1,1,0,256.0,0,Normal,
190,C (all),8250,AllPub,Inside,2fmCon,6,1895,2006,VinylSd,0.0,957.0,957,2,4,2,0,0.0,0,Normal,
20,C (all),6565,AllPub,Corner,1Fam,6,1957,1980,MetalSd,0.0,1073.0,0,1,3,1,0,720.0,0,Abnorml,
30,C (all),6060,AllPub,Inside,1Fam,9,1930,2007,MetalSd,0.0,837.0,0,1,2,1,0,216.0,0,Normal,
120,RM,5568,AllPub,Inside,TwnhsE,5,2006,2007,CemntBd,0.0,1573.0,0,2,2,1,1,495.0,0,Partial,
85,RL,12150,AllPub,CulDSac,1Fam,6,1979,1979,HdBoard,0.0,1001.0,0,2,2,1,1,486.0,0,Normal,
20,RL,10000,AllPub,Inside,1Fam,5,2002,2002,VinylSd,0.0,1441.0,0,2,3,1,1,650.0,0,Normal,
20,RL,12864,AllPub,CulDSac,1Fam,5,2002,2002,VinylSd,0.0,1409.0,0,1,1,1,1,576.0,0,Normal,
20,RL,9928,AllPub,CulDSac,1Fam,5,1991,1992,HdBoard,0.0,1454.0,0,2,3,1,1,506.0,0,Normal,
80,RL,8750,AllPub,Inside,1Fam,6,1975,1975,Plywood,530.0,852.0,0,1,3,0,0,360.0,0,Normal,
85,RL,8410,AllPub,Corner,1Fam,6,1974,1974,Plywood,0.0,970.0,0,1,2,1,1,528.0,0,Normal,
120,RL,4054,AllPub,Inside,TwnhsE,6,1987,1987,VinylSd,0.0,1501.0,0,2,2,1,2,512.0,0,Normal,
20,RL,19958,AllPub,Inside,1Fam,8,1958,1995,HdBoard,0.0,585.0,0,2,4,1,1,461.0,0,Normal,
20,RL,8368,AllPub,Inside,1Fam,5,2006,2007,VinylSd,0.0,1689.0,0,2,3,1,0,433.0,0,Partial,
20,RL,8298,AllPub,Inside,1Fam,5,2006,2007,VinylSd,0.0,1546.0,0,2,2,1,1,502.0,0,Partial,
20,RL,10331,AllPub,CulDSac,1Fam,7,1985,1985,Plywood,80.0,1265.0,0,2,3,1,0,528.0,0,Normal,
20,RL,6718,AllPub,Inside,1Fam,5,2001,2001,VinylSd,0.0,1267.0,0,2,2,1,0,471.0,0,Normal,
20,RL,11305,AllPub,Inside,1Fam,5,2002,2002,VinylSd,0.0,1922.0,0,2,2,1,1,692.0,0,Normal,
20,RL,7777,AllPub,Inside,1Fam,5,1996,1996,VinylSd,0.0,1491.0,0,2,3,1,1,571.0,0,Normal,
60,RL,11800,AllPub,Inside,1Fam,5,2003,2004,VinylSd,0.0,1122.0,1340,3,5,1,1,452.0,0,Normal,
20,RL,12633,AllPub,Inside,1Fam,5,2006,2007,MetalSd,0.0,1824.0,0,2,3,1,1,932.0,0,Partial,
20,RL,43500,AllPub,Inside,1Fam,5,1953,1953,MetalSd,0.0,0.0,0,1,2,1,0,1041.0,561,Normal,
120,RM,6710,AllPub,FR3,TwnhsE,5,1996,1997,VinylSd,904.0,920.0,0,0,0,1,0,460.0,0,Normal,
160,RM,1504,AllPub,Inside,Twnhs,4,1972,1972,CemntBd,0.0,546.0,546,1,3,1,0,253.0,0,Normal,
180,RM,1533,AllPub,Inside,Twnhs,5,1970,1970,CemntBd,0.0,530.0,462,1,2,1,0,297.0,0,Normal,
160,RM,1495,AllPub,Inside,TwnhsE,6,1970,1970,CemntBd,0.0,546.0,546,1,3,1,0,0.0,0,Normal,
160,RM,1890,AllPub,Inside,Twnhs,3,1976,1976,CemntBd,0.0,546.0,546,1,3,1,0,286.0,0,Normal,
85,RL,9129,AllPub,Inside,1Fam,5,1977,1977,Plywood,0.0,923.0,0,1,1,1,1,678.0,0,Normal,
80,RL,15957,AllPub,Corner,1Fam,6,1977,1977,HdBoard,0.0,1244.0,0,2,3,1,1,528.0,0,Normal,
20,RL,33983,AllPub,Inside,1Fam,6,1977,1994,Plywood,0.0,1160.0,0,1,3,1,2,672.0,0,Normal,
60,RL,8286,AllPub,Corner,1Fam,7,1977,1977,Plywood,0.0,716.0,716,1,3,1,1,531.0,0,Normal,
85,RL,6723,AllPub,Inside,1Fam,7,1971,1971,Wd Sdng,0.0,796.0,0,1,2,1,0,0.0,0,Normal,
20,RL,27697,AllPub,Inside,1Fam,3,1961,1961,Plywood,0.0,1396.0,0,1,3,1,0,444.0,0,Abnorml,
20,RL,11000,AllPub,Corner,1Fam,6,1976,2003,Plywood,0.0,1090.0,0,1,3,1,0,502.0,0,Normal,
20,RL,11625,AllPub,Inside,1Fam,7,1983,1983,HdBoard,0.0,816.0,0,1,2,1,0,264.0,0,Normal,
20,RL,10447,AllPub,Inside,1Fam,6,1984,1984,Plywood,0.0,864.0,0,1,3,1,0,288.0,0,Normal,
20,RL,11027,AllPub,Inside,1Fam,5,1954,1954,Wd Sdng,539.0,1178.0,0,2,2,1,0,452.0,0,Normal,
20,RL,10533,AllPub,Inside,1Fam,6,1956,1956,VinylSd,0.0,1008.0,0,1,2,1,2,313.0,0,Normal,
20,RL,11765,AllPub,Corner,1Fam,5,1957,1957,Wd Sdng,0.0,1617.0,0,1,3,1,1,963.0,0,Normal,
20,RL,39384,AllPub,CulDSac,1Fam,6,1957,1957,Wd Sdng,0.0,1705.0,0,1,1,1,2,550.0,0,Abnorml,
20,RL,11727,AllPub,Corner,1Fam,6,1969,1969,HdBoard,0.0,1851.0,0,2,3,1,1,506.0,0,Normal,
